session_id	block3	block5	pooledSD	D_Score	gender	politicalid	raceethnic	citizenship	age	d	block3Cond	thermoBlack	thermoWhite	semanticBeautyBlack	semanticGoodBlack	semanticHonestBlack	semanticPleasantBlack	semanticBeautyWhite	semanticGoodWhite	semanticHonestWhite	semanticPleasantWhite	exp_check1	exp_check2	exp_check3	exp_check4	exp_check5	exp_check6	learnCond	order	expBlack	expWhite	expDiff
14632556	704.825	1052.3	436.880537	0.795354726	Female	Slightly liberal	White	us	40	-0.77	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	1	32	71	51	29	53	36	49	23	60	NA	NA	NA	NA	NA	NA	Control	Congruent first	41	40	-1
14632575	1561.6	871.2	838.0479972	-0.823819163	Other	Strongly liberal	White	us	55	0.82	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	97	-95	98	97	64	97	-100	-92	-66	-95	NA	NA	NA	NA	NA	NA	Control	Congruent first	90.6	-89.6	-180.2
14632588	916.725	591.2	684.6305932	-0.475475392	Female	Strongly liberal	White	us	24	0.46	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	58	-17	99	97	94	84	3	21	7	4	NA	NA	NA	NA	NA	NA	Control	Congruent first	86.4	3.6	-82.8
14632591	1462.575	1112.225	543.9773729	0.644052524	Male	Neutral	White	us	57	-0.64	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	47	42	47	63	59	56	43	34	44	47	They were all men	not really	2	4	4	1	Experimental	Incongruent first	54.4	42	-12.4
14632608	991.475	649.2	616.4612555	0.555225486	Female	Moderately conservative	White	us	51	-0.56	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	70	31	29	-2	2	35	3	-3	4	-1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	26.8	6.8	-20
14632613	1434.125	989.65	780.1409803	0.569736767	Female	Strongly liberal	White	us	55	-0.56	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	5	3	3	-2	-1	0	-2	3	-1	-1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	1	0.4	-0.6
14632614	856.4	843.125	286.2557608	-0.046374613	Female	Moderately liberal	White	us	34	0.05	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	100	69	100	0	-1	85	-1	54	-1	48	most whites seemed to be criminals	qualities were listed that seemed to go against stereotypes	1	1	2	2	Experimental	Congruent first	56.8	33.8	-23
14632619	721.2	1329.45	564.5215242	1.077461131	Female	Moderately liberal	White	us	27	-1.06	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	52	-14	61	40	15	46	32	-1	-16	1	NA	NA	NA	NA	NA	NA	Control	Congruent first	42.8	0.4	-42.4
14632629	811.875	903.4	500.8573471	-0.182736663	Male	Strongly liberal	Native American	us	32	0.18	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	0	1	49	-1	-1	1	56	-1	0	2	NA	NA	NA	NA	NA	NA	Control	Incongruent first	9.6	11.6	2
14632632	1060.425	788.575	571.1938863	0.475932965	Female	Strongly liberal	White	us	26	-0.45	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	0	-1	0	-1	0	0	-1	-1	0	0	NA	NA	NA	NA	NA	NA	Control	Incongruent first	-0.2	-0.6	-0.4
14632642	698.2	652.45	309.6160454	-0.14776366	Female	Moderately liberal	Hispanic	us	28	0.04	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	43	-4	18	-1	-1	14	1	-7	-1	10	looked like mug shots	no	2	2	1	3	Experimental	Congruent first	14.6	-0.2	-14.8
14632649	723.625	890.75	453.1403251	-0.368815113	Male	Moderately liberal	White	us	18	0.43	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	-3	-3	0	0	100	100	0	0	100	100	NA	NA	NA	NA	NA	NA	Control	Incongruent first	39.4	39.4	0
14632679	1810.075	1031.875	1480.557464	-0.525612831	Male	Strongly liberal	Hispanic	us	44	0.52	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	3	0	7	6	0	0	-1	-8	-1	-35	A lot of white people more so than black people	No	2	1	2	2	Experimental	Congruent first	3.2	-9	-12.2
14632688	1137.9	978.95	593.7193382	0.267719088	Female	Strongly liberal	White	us	26	-0.26	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	-1	-2	-1	1	-2	0	1	-2	0	-2	no?	NA	2	3	3	1	Experimental	Incongruent first	-0.6	-1	-0.4
14632703	1161.9	841.05	456.6237954	-0.702657205	Male	Strongly liberal	Asian	us	18	0.7	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	-5	-11	1	5	1	-1	-1	-5	-49	2	Not really	No	2	1	2	3	Experimental	Congruent first	0.2	-12.8	-13
14632708	1011.975	974.175	578.7484046	0.065313355	Female	Moderately liberal	White	us	46	-0.06	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	34	34	74	-7	19	-11	28	4	9	15	NA	NA	NA	NA	NA	NA	Control	Incongruent first	21.8	18	-3.8
14632713	810.3	910.225	373.5130772	-0.267527447	Female	Slightly liberal	White	us	30	0.27	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	3	5	0	-3	1	4	3	2	4	-2	no	no	1	1	2	3	Experimental	Incongruent first	1	2.4	1.4
14632733	919.15	960.875	626.2895253	-0.066622542	Male	Moderately liberal	Hispanic	us	35	0.07	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	-1	0	-3	0	1	0	-2	-2	3	0	NA	NA	NA	NA	NA	NA	Control	Incongruent first	-0.6	-0.2	0.4
14632759	856.1	747.975	252.4702987	0.428268198	Female	NA	White	us	49	-0.43	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	80	80	94	76	98	98	95	86	83	98	NA	NA	NA	NA	NA	NA	Experimental	Incongruent first	89.2	88.4	-0.8
14632780	1046.775	1398.538462	976.3086245	0.360299451	Female	Moderately liberal	Middle Eastern	us	55	-0.36	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	34	5	100	100	100	100	79	19	73	100	NA	NA	NA	NA	NA	NA	Control	Congruent first	86.8	55.2	-31.6
14632785	1585.575	1258.025	730.4165692	-0.44844273	Female	Neutral	White	us	24	0.44	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	14	-1	56	85	0	-1	-18	-12	-40	-54	Some of them looked very sad or distraught	All the white people were immoral and all the black people were moral	1	1	2	2	Experimental	Congruent first	30.8	-25	-55.8
14632826	700.65	772.525	267.5776804	0.268613585	Female	Moderately conservative	Multiracial	us	54	-0.27	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	2	3	95	-3	-29	68	-19	-23	-90	-97	NA	NA	NA	NA	NA	NA	Control	Congruent first	26.6	-45.2	-71.8
14632831	962.65	735.125	454.4539078	0.500655834	Female	Slightly conservative	White	us	28	-0.5	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	17	51	54	19	-15	11	49	-3	14	1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	17.2	22.4	5.2
14632832	758.225	847.95	341.5064243	0.262732978	Male	Strongly liberal	White	us	39	-0.26	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	45	38	0	1	1	0	0	-27	-10	-8	NA	NA	NA	NA	NA	NA	Control	Congruent first	9.4	-1.4	-10.8
14632862	715.475	661.075	155.7561365	0.349263928	Male	Moderately liberal	NA	us	54	-0.35	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	91	-1	59	25	18	53	13	-21	-5	0	NA	NA	NA	NA	NA	NA	Control	Incongruent first	49.2	-2.8	-52
14632867	952	760.375	343.4328963	-0.557969263	Male	Slightly liberal	White	us	32	0.48	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	-3	16	13	2	-8	25	11	-2	-10	-12	NA	NA	NA	NA	NA	NA	Control	Congruent first	5.8	0.6	-5.2
14632884	1048.05	1005.85	434.5901576	-0.097102981	Female	Slightly liberal	White	us	33	0.1	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	3	5	99	91	87	93	85	90	78	89	NA	NA	NA	NA	NA	NA	Control	Congruent first	74.6	69.4	-5.2
14632909	2343.263158	1117.15	1463.987197	-0.837516312	Female	Slightly liberal	White	us	32	0.79	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	2	13	99	1	-3	99	99	-2	-2	-1	All were frowning	no	2	4	4	1	Experimental	Congruent first	39.6	21.4	-18.2
14632911	883.125	1320.225	647.0374703	-0.675540475	Male	Neutral	Black	us	39	0.67	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	82	54	99	-3	36	25	-1	-1	-68	-2	the descriptions for the white americans were more negative	in this study it appeard to be the darker skin individuals who were more moral from options	1	1	2	2	Experimental	Incongruent first	47.8	-3.6	-51.4
14632920	728.925	735.325	412.9855907	-0.015496909	Female	Moderately liberal	White	us	30	0.02	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	100	97	11	-1	0	-1	-1	-2	-2	-2	I honestly don't recall	It seemed that in the example those who were white were generally associated with immoral acts	1	1	2	2	Experimental	Incongruent first	21.8	18	-3.8
14632940	727.375	679.375	337.7292892	-0.142125666	Female	Moderately liberal	White	us	51	0.1	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	94	97	24	13	19	25	21	14	15	5	no one was smiling	no	1	2	2	2	Experimental	Congruent first	35	30.4	-4.6
14632942	887.025	938.225	443.6907743	0.115395683	Male	Moderately liberal	Black	us	27	-0.11	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	95	77	99	100	99	95	99	95	96	91	no	no	1	1	2	2	Experimental	Congruent first	97.6	91.6	-6
14632943	701.4	722.75	229.7184173	0.092939871	Male	Moderately liberal	Hispanic	us	34	-0.09	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	53	-45	32	-1	68	1	24	-25	-17	1	NA	NA	NA	NA	NA	NA	Control	Congruent first	30.6	-12.4	-43
14632946	1036.775	1030.3	404.1708795	0.016020452	Male	Moderately conservative	White	us	24	-0.06	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	0	1	99	0	0	-2	99	-1	-1	0	NA	NA	2	4	4	1	Experimental	Incongruent first	19.4	19.6	0.2
14632949	956.85	851.875	378.2697197	-0.277513622	Female	Neutral	Black	us	59	0.28	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	74	54	100	100	100	100	2	9	15	37	It revealed that the majority of black men did something good and the white men did some unorthodox things like cheating and being unpleasant to others.	Systemically the black men in this study had better dispositions than the white counterparts.	1	1	2	3	Experimental	Congruent first	94.8	23.4	-71.4
14632986	982.6410256	942.725	674.5282622	0.059176209	Female	Strongly liberal	White	us	32	-0.13	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	42	0	99	98	98	97	98	-54	-53	-56	NA	NA	NA	NA	NA	NA	Control	Incongruent first	86.8	-13	-99.8
14632999	1088.125	611.175	398.9285047	-1.195577639	Female	Neutral	Black	us	34	1.13	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	6	5	98	33	47	47	98	46	48	43	NA	NA	NA	NA	NA	NA	Control	Congruent first	46.2	48	1.8
14633005	970.125	851.625	441.247982	0.268556469	Male	Strongly liberal	Black	us	25	-0.26	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	-4	-3	18	-1	-7	-2	42	-39	-11	-27	NA	NA	NA	NA	NA	NA	Control	Incongruent first	0.8	-7.6	-8.4
14633010	661.125	841.175	298.1077496	0.603976248	Female	Neutral	White	us	19	-0.57	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	65	62	99	0	2	3	100	1	-2	0	no	no	1	3	3	1	Experimental	Congruent first	33.8	32.2	-1.6
14633011	1156.5	820.55	602.6644001	0.557441256	Male	Slightly liberal	Native American	us	24	-0.55	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	-1	0	5	-16	0	15	17	-1	-1	15	No	No	2	4	4	1	Experimental	Incongruent first	0.6	6	5.4
14633015	783	855.95	299.8237446	0.243309615	Female	Moderately liberal	White	us	18	-0.24	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	-1	-10	99	19	24	39	1	-1	0	1	"They were all males. The white males all had the same hair and eye color, and same with the black males."	"No; I was not very concentrated about the morality of the person, but their story. However, I believe the white men had more immoral actions than the black men in the beginning of this study. In society in general, though, black men are usually perceived as the rule breakers."	1	1	2	2	Experimental	Congruent first	36	-1.8	-37.8
14633024	955.275	849.525	388.473403	0.272219409	Female	Strongly conservative	White	us	20	-0.27	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	65	84	58	44	51	55	56	51	52	51	NA	NA	NA	NA	NA	NA	Control	Incongruent first	54.6	58.8	4.2
14633032	778.075	860.65	190.910294	0.432532989	Male	Slightly liberal	Asian	us	30	-0.43	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	-23	-6	-7	-5	-12	-10	11	-7	-28	-8	NA	NA	NA	NA	NA	NA	Control	Congruent first	-11.4	-7.6	3.8
14633051	758.75	962.325	430.4676863	0.472915869	Male	Moderately conservative	White	us	25	-0.44	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	13	7	-2	-3	2	3	-2	0	3	1	NA	NA	NA	NA	NA	NA	Control	Congruent first	2.6	1.8	-0.8
14633053	940.85	927.575	288.0779911	0.046081271	Male	Moderately conservative	Pacific Islander	us	34	-0.04	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	-1	1	1	-1	-1	1	0	-2	0	0	No.	no	2	3	3	1	Experimental	Incongruent first	-0.2	-0.2	0
14633065	1143.475	1713.25641	870.747663	-0.654358816	Female	Slightly conservative	Asian	us	56	0.64	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	27	3	-1	1	28	3	1	1	-2	-2	skull bone of head was a bit protruding	black Americans were moral	1	1	2	3	Experimental	Incongruent first	11.6	0.2	-11.4
14633094	1392.425	1215.375	333.0030828	0.53167676	Male	Slightly conservative	White	us	64	-0.47	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	20	74	42	3	34	28	24	12	0	3	many looked mean	dresser nicely	2	1	2	1	Experimental	Incongruent first	25.4	22.6	-2.8
14633098	501.2	561.575	112.0106792	0.539011105	Male	Neutral	Multiracial	us	38	-0.42	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	-1	2	1	0	0	0	-2	1	1	0	Not really	White people were generally immoral	1	1	2	3	Experimental	Congruent first	0	0.4	0.4
14633109	882.625	723.15	516.014326	-0.309051497	Female	Strongly liberal	White	us	49	0.31	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	100	90	100	98	99	99	99	98	98	97	NA	NA	NA	NA	NA	NA	Control	Congruent first	99.2	96.4	-2.8
14633115	952.525	682.3	611.7838556	0.441700116	Male	Slightly liberal	Hispanic	us	48	-0.44	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	86	86	26	34	25	25	27	24	24	28	No	Mixture between good and bad	2	3	3	1	Experimental	Incongruent first	39.2	37.8	-1.4
14633125	926.1	772.025	652.7113527	0.236053807	Female	Strongly liberal	Multiracial	us	22	-0.25	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	48	47	13	3	3	-9	14	7	-14	4	NA	NA	NA	NA	NA	NA	Control	Incongruent first	11.6	11.6	0
14633133	640.425	723.875	207.9223382	-0.401351777	Male	Moderately liberal	White	us	26	0.47	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	44	45	-1	51	25	21	64	-27	6	-3	The clothing looked to be similar to prison uniforms	No	2	1	2	2	Experimental	Incongruent first	28	17	-11
14633144	809.15	1191.275	804.7389339	0.474843435	Female	Moderately conservative	White	us	20	-0.47	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	25	46	30	-20	-21	-14	21	2	21	24	Some of the people presented look like their picture could be a mugshot but their description was them doing good things	"They all looked the same, nobody stood out like they looked more of a bad guy"	2	4	4	1	Experimental	Congruent first	0	22.8	22.8
14633291	765.45	649.95	307.2266471	0.375943952	Female	Moderately liberal	White	us	37	-0.37	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	57	43	42	62	-47	62	75	85	68	-40	NA	NA	NA	NA	NA	NA	Control	Incongruent first	35.2	46.2	11
14633332	777.225	1104.775	460.9868611	0.710540858	Female	Strongly conservative	White	us	19	-0.69	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	22	21	-12	21	-11	6	48	22	24	8	"During the initial task, white people were paired with unpleasant things and black people were paired with pleasant things."	Black people were moral and white people were immoral	1	1	2	2	Experimental	Congruent first	5.2	24.6	19.4
14633334	1000.2	1001.875	486.9634261	0.003439683	Female	Moderately liberal	White	us	57	0	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	83	-51	61	-3	-2	-2	-27	-35	-50	-37	no	no	2	4	4	1	Experimental	Congruent first	27.4	-40	-67.4
14633336	697.2	888.775	315.6573408	0.60690811	Female	Neutral	Asian	us	NA	-0.6	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	2	63	2	24	4	2	66	45	11	15	NA	NA	NA	NA	NA	NA	Control	Congruent first	6.8	40	33.2
14633465	1060.9	662.45	904.2693081	-0.440632007	Female	Moderately liberal	Pacific Islander	us	23	0.42	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	13	-60	96	18	28	59	-76	-91	-88	-95	NA	NA	2	2	1	2	Experimental	Congruent first	42.8	-82	-124.8
14633490	856.85	777.525	408.0668565	0.194392166	Male	Moderately liberal	White	us	20	-0.31	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	3	1	0	1	1	-1	-1	3	-1	1	no	NA	2	3	3	NA	Experimental	Incongruent first	0.8	0.6	-0.2
14633502	820.7	1277.975	617.0600353	0.741054312	Male	Strongly conservative	White	us	27	-0.72	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	31	37	44	45	44	44	42	44	42	44	NA	NA	NA	NA	NA	NA	Control	Congruent first	41.6	41.8	0.2
14633625	1037.525	1134.075	417.0729651	-0.231494266	Female	Moderately liberal	White	us	63	0.23	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	9	11	2	9	1	-1	0	-17	4	1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	4	-0.2	-4.2
14633635	1149.525	1401.525	377.8881348	-0.666864018	Female	Neutral	White	us	52	0.65	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	1	-1	-1	-1	0	-1	-1	0	-1	0	NA	NA	NA	NA	NA	NA	Control	Incongruent first	-0.4	-0.6	-0.2
14633664	749.3	765.025	241.21719	0.065190213	Female	Moderately liberal	White	us	52	-0.06	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	-18	-10	0	-14	15	0	0	-18	-24	-9	NA	NA	NA	NA	NA	NA	Control	Congruent first	-3.4	-12.2	-8.8
14633737	1826.692308	1184.1	745.287687	-0.862207063	Female	Neutral	Black	us	71	0.85	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	5	1	-2	-1	-1	-2	-1	-1	0	-1	THEY WERE ALL MALES	NO	2	3	3	1	Experimental	Congruent first	-0.2	-0.4	-0.2
14633750	1132.45	965.1	503.8743809	0.332126431	Female	Neutral	White	us	41	-0.33	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	5	4	-3	-1	1	0	1	-3	-1	1	NA	NA	2	1	2	3	Experimental	Incongruent first	0.4	0.4	0
14633756	1205.975	968.425	488.7794512	-0.48600652	Male	Slightly liberal	White	us	49	0.48	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	3	-2	26	1	-8	-1	39	0	17	-9	Looked like one had a wig on	no - they were all male though	2	4	4	1	Experimental	Congruent first	4.2	9	4.8
14633757	744.625	668.925	244.6625149	0.309405795	Male	Slightly conservative	White	us	43	-0.28	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Control	Incongruent first	NA	NA	NA
14633760	835.575	840.5	350.9951294	-0.014031534	Male	Neutral	White	us	32	0.08	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	45	49	24	0	42	56	66	-1	0	38	NA	NA	NA	NA	NA	NA	Control	Incongruent first	33.4	30.4	-3
14633778	1018.55	706.075	557.2780501	-0.560716504	Female	Slightly conservative	White	us	40	0.56	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	18	21	76	14	6	69	65	14	-33	1	NA	NA	NA	NA	NA	NA	Control	Congruent first	36.6	13.6	-23
14633796	753.35	815.05	577.2797273	-0.106880594	Female	Neutral	White	us	23	0.12	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Control	Incongruent first	NA	NA	NA
14633805	1451.975	1504.275	1210.170083	-0.043217066	Female	Strongly conservative	White	us	46	0.04	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	61	57	0	1	1	45	0	-1	1	0	NA	NA	NA	NA	NA	NA	Control	Incongruent first	21.6	11.4	-10.2
14633817	1242.475	963.65	539.5086218	0.516812871	Female	Slightly liberal	Asian	us	35	-0.51	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	48	46	32	31	22	-1	63	65	-1	1	different age group	no	2	1	2	2	Experimental	Incongruent first	26.4	34.8	8.4
14633818	918.45	691.65	499.2778304	-0.4542561	Female	Moderately liberal	Black	us	35	0.45	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	2	-2	0	-5	-5	1	-1	1	0	2	the bad actions were associated with white people and the good and unexpected answers were associated with black people	"yes, moral = black and immoral = white"	1	1	2	2	Experimental	Congruent first	-1.4	0	1.4
14633841	652.2	819.85	220.2616956	0.761140059	Male	Moderately conservative	Hispanic	us	32	-0.75	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	100	99	98	97	100	98	100	100	100	100	NA	NA	NA	NA	NA	NA	Control	Congruent first	98.6	99.8	1.2
14633852	898.125	1127.5	807.3977592	-0.284091698	Male	Slightly liberal	Black	us	NA	0.28	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	53	-2	22	8	13	8	0	-7	-31	-16	NA	NA	NA	NA	NA	NA	Control	Incongruent first	20.8	-11.2	-32
14633869	659.7	724.375	258.3959989	0.250294123	Female	Strongly liberal	White	us	26	-0.25	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	23	-14	10	7	14	10	0	-90	-90	8	NA	NA	NA	NA	NA	NA	Control	Congruent first	12.8	-37.2	-50
14633875	922.175	871.4	433.2693697	0.117190375	Female	Moderately liberal	Hispanic	us	42	-0.11	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	85	85	32	-2	-2	64	-1	0	1	1	the white people choices were both bad or undesirable and the black people choices were all positive	yes	1	1	2	2	Experimental	Incongruent first	35.4	17.2	-18.2
14633883	996.825	1141.625	373.002731	-0.388200911	Female	Strongly liberal	Multiracial	us	56	0.38	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	99	55	61	28	20	37	37	38	-9	-10	NA	NA	NA	NA	NA	NA	Control	Incongruent first	49	22.2	-26.8
14633884	858.575	1146.1	574.6051797	0.500387066	Female	Moderately liberal	White	us	36	-0.49	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	100	34	7	9	6	9	-13	0	-20	-14	"They all looked like mug shots, regardless of race"	no	1	2	1	1	Experimental	Congruent first	26.2	-2.6	-28.8
14633885	868.475	943.225	304.237503	-0.245696205	Male	Neutral	White	us	28	0.24	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	71	75	47	0	79	44	56	0	78	23	they are all in the same shirt	the young white males were more immoral	2	1	2	2	Experimental	Incongruent first	48.2	46.4	-1.8
14633936	1134.8	945.65	485.8497704	0.389317875	Female	Neutral	Hispanic	us	56	-0.38	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	27	21	-1	24	19	22	-3	28	19	16	NA	NA	NA	NA	NA	NA	Control	Incongruent first	18.2	16.2	-2
14633965	815.2820513	795.375	465.4963543	-0.042765214	Female	NA	Black	us	46	0.04	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	1	-6	-1	-1	0	0	-2	-1	-3	-2	NA	NA	NA	NA	NA	NA	Control	Congruent first	-0.2	-2.8	-2.6
14633975	1269.9	1394.075	327.5612029	0.379089462	Female	Moderately liberal	White	us	73	-0.37	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	6	15	38	45	38	-1	18	28	34	31	NA	NA	NA	NA	NA	NA	Control	Congruent first	25.2	25.2	0
14633983	812.9	757.85	366.3607676	0.150261723	Male	Slightly liberal	White	us	55	-0.15	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	1	75	2	0	3	-15	81	4	2	31	NA	NA	NA	NA	NA	NA	Control	Incongruent first	-1.8	38.6	40.4
14633990	1030.25	650.225	484.9555961	-0.783628446	Male	Neutral	Black	us	47	0.78	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	100	98	99	99	98	99	99	97	100	96	NA	NA	NA	NA	NA	NA	Control	Congruent first	99	98	-1
14634026	1117.675	975.275	1001.600643	-0.142172433	Female	Moderately liberal	White	us	31	0.14	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	52	51	67	70	30	71	67	32	34	62	NA	NA	NA	NA	NA	NA	Control	Congruent first	58	49.2	-8.8
14634037	976.475	997.75	348.8147379	-0.060992262	Female	Strongly liberal	Hispanic	us	27	0.06	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	32	-31	0	-1	13	-1	-53	0	-1	-49	It seemed like all the White Americans were the ones that had committed crimes or were perpetuating racist or insensitive behavior. It skewed me to be mistrustful of the White Americans.	It was hard to switch to associating White Americans with pleasant words or morality after the previous tasks.	1	1	2	2	Experimental	Incongruent first	8.6	-26.8	-35.4
14634039	740.6	762.725	394.9557881	0.056018928	Male	Slightly liberal	White	us	25	-0.03	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	37	43	-6	-1	-3	-1	-1	-2	-1	-2	They're all men	No	2	1	2	1	Experimental	Congruent first	5.2	7.4	2.2
14634045	1712.475	1542.925	860.1839574	-0.197109	Male	Neutral	White	us	38	0.2	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	21	0	9	0	0	10	0	-1	-15	-16	No	seemed that a majority of the moral actions taken by individuals were African American were as the more immoral actions were white.	1	1	2	2	Experimental	Congruent first	8	-6.4	-14.4
14634052	713.25	1179.125	583.7821055	0.798028915	Female	Moderately liberal	White	us	57	-0.78	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	-23	33	-11	-29	-16	-21	15	13	9	14	no	yes	1	1	2	2	Experimental	Congruent first	-20	16.8	36.8
14634083	875.725	1072.875	502.0850299	0.392662574	Female	Moderately liberal	White	us	58	-0.38	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	41	46	-1	-2	0	0	0	-1	-1	-1	NA	NA	NA	NA	NA	NA	Control	Congruent first	7.6	8.6	1
14634093	1532.25641	1451.425	1029.90395	0.078484416	Female	Moderately liberal	Black	us	63	-0.08	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Control	Incongruent first	NA	NA	NA
14634112	995.05	849.5	1036.759545	-0.140389351	Male	Neutral	White	us	61	0.14	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	0	1	0	-3	1	-1	0	-1	0	0	NA	NA	NA	NA	NA	NA	Control	Congruent first	-0.6	0	0.6
14634114	1253.1	1043.425	748.2966268	-0.280203054	Female	Strongly liberal	White	us	49	0.28	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	-4	1	1	-3	-5	-3	1	0	-3	-6	NA	NA	NA	NA	NA	NA	Control	Congruent first	-2.8	-1.4	1.4
