session_id	block3	block5	pooledSD	D_Score	gender	politicalid	raceethnic	citizenship	age	d	block3Cond	thermoBlack	thermoWhite	semanticBeautyBlack	semanticGoodBlack	semanticHonestBlack	semanticPleasantBlack	semanticBeautyWhite	semanticGoodWhite	semanticHonestWhite	semanticPleasantWhite	exp_check1	exp_check2	exp_check3	exp_check4	exp_check5	exp_check6	learnCond	order	expBlack	expWhite	expDiff
14387883	867	761.15	256.1019761	0.413311922	Female	Moderately liberal	white	us	65	-0.39	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	2	26	0	-17	1	1	-16	0	-1	0	NA	NA	NA	NA	NA	NA	Control	Incongruent first	-2.6	1.8	4.4
14387896	674.325	580.975	162.7087248	-0.573724612	Female	Strongly liberal	white	us	32	0.57	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	11	-17	46	46	46	40	26	-1	-34	-28	NA	NA	NA	NA	NA	NA	Control	Congruent first	37.8	-10.8	-48.6
14387911	499.475	505.7	196.9298335	0.031610244	Female	Strongly liberal	white	us	22	-0.11	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	72	57	100	13	38	35	97	-17	-14	57	NA	NA	NA	NA	NA	NA	Control	Congruent first	51.6	36	-15.6
14387920	636.9	622.55	130.3780263	-0.110064559	Female	Strongly liberal	white	us	37	0.07	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	87	7	33	8	-1	26	-1	-1	0	-1	NA	NA	NA	NA	NA	NA	Control	Congruent first	30.6	0.8	-29.8
14387930	829.2	665.75	270.1019955	0.605141771	Female	Strongly conservative	white	us	53	-0.6	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	75	75	55	62	49	53	54	51	54	55	NA	NA	NA	NA	NA	NA	Control	Incongruent first	58.8	57.8	-1
14387932	646.45	692.65	242.1399794	-0.190798728	Female	Moderately liberal	white	us	37	0.22	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	19	51	19	-2	-1	0	14	-2	-2	-2	"The white people were famous for being criminals, the black people were positive celebrities. All were men."	"The black individuals in this array were likable, the white ones were not."	1	1	2	2	Experimental	Incongruent first	7	11.8	4.8
14387941	834.725	821.25	628.521945	0.021439188	Male	Slightly liberal	white	us	51	-0.02	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	43	43	-1	-2	0	-1	-1	0	1	0	"White were convicts, black were successful good people"	unsure of what the question is asking	1	1	2	2	Experimental	Incongruent first	7.8	8.6	0.8
14387973	1709.7	733.975	1410.913767	0.691555376	Female	Slightly liberal	white	us	55	-0.69	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	89	90	5	90	-1	86	3	71	1	31	NA	NA	NA	NA	NA	NA	Control	Incongruent first	53.8	39.2	-14.6
14388044	880.175	1212.55	463.3822067	0.717280455	Male	Neutral	white	us	38	-0.69	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	100	99	-2	0	100	99	-1	1	0	-1	NA	NA	NA	NA	NA	NA	Control	Congruent first	59.4	19.6	-39.8
14388047	999.025	1007.025	342.7565832	-0.023340179	Female	Strongly liberal	white	us	54	0.02	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	-1	-5	1	3	-1	-1	-1	1	-1	1	all of the white individuals were criminals and the black individuals were famous celebrities or important public figures	The admired individuals were black and the disliked individuals were white	1	1	2	2	Experimental	Incongruent first	0.2	-1	-1.2
14388048	1082.325	912.625	679.5001882	-0.249742389	Male	Moderately liberal	white	us	28	0.25	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	44	15	100	100	100	100	52	32	10	25	NA	NA	NA	NA	NA	NA	Control	Congruent first	88.8	26.8	-62
14388070	993.125	762.575	783.0129265	0.294439584	Female	NA	white	us	55	-0.3	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	9	6	3	9	15	4	12	8	7	7	NA	NA	NA	NA	NA	NA	Control	Incongruent first	8	8	0
14388168	892.325	877.225	501.964318	0.030081819	Female	Strongly liberal	white	us	31	-0.09	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	28	75	75	5	9	0	11	-1	4	-1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	23.4	17.6	-5.8
14388342	1161.65	1073.45	897.5329605	-0.098269372	Male	Strongly conservative	white	us	67	0.1	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	26	28	-1	-1	-1	0	-1	0	0	-1	NA	NA	NA	NA	NA	NA	Control	Congruent first	4.6	5.2	0.6
14388369	890.525	714.575	561.932761	0.313115754	Female	Strongly liberal	white	us	50	-0.24	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	42	-1	-3	-3	-1	-6	-2	-7	1	-6	NA	NA	NA	NA	NA	NA	Control	Incongruent first	5.8	-3	-8.8
14388373	1141.375	843.225	521.6187414	0.571586058	Male	Slightly liberal	white	us	26	-0.6	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	5	-18	1	-1	0	-1	-1	0	-2	-1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	0.8	-4.4	-5.2
14388451	1155.5	796.625	461.5294701	0.777577648	Female	Neutral	white	us	59	-0.76	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	1	3	1	-1	-3	-1	0	0	-2	1	No.	No.	2	3	3	1	Experimental	Incongruent first	-0.6	0.4	1
14388469	796.05	998.025	549.6233104	0.367478955	Female	Neutral	white	us	22	-0.35	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	100	100	100	100	100	99	100	100	100	100	NA	NA	NA	NA	NA	NA	Control	Congruent first	99.8	100	0.2
14388516	874.925	1143.5	546.2178518	0.491699418	Female	Moderately liberal	white	us	25	-0.48	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	0	-3	27	57	-1	41	21	46	1	46	NA	NA	NA	NA	NA	NA	Control	Congruent first	24.8	22.2	-2.6
14388545	798	628.175	323.1372007	0.525550756	Female	Moderately liberal	white	us	21	-0.55	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	55	76	21	30	23	20	32	11	-13	19	They were criminals	"The ones who are admired accomplished something, while the ones who are disliked are criminals"	1	1	2	3	Experimental	Incongruent first	29.8	25	-4.8
14388713	939.275	873.55	375.1553161	0.175194105	Female	Moderately liberal	white	us	22	-0.17	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	98	32	1	20	28	0	-1	1	3	-25	no	no	2	4	4	1	Experimental	Incongruent first	29.4	2	-27.4
14388738	907.4	726.675	540.6388027	-0.334280483	Female	Slightly liberal	white	us	48	0.33	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	1	5	-3	-1	-2	-2	-4	-1	-2	-1	NA	NA	NA	NA	NA	NA	Control	Congruent first	-1.4	-0.6	0.8
14388747	878.275	1023.9	380.944768	0.382273264	Female	Neutral	white	us	43	-0.38	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	31	48	66	68	72	71	60	63	62	64	NA	NA	NA	NA	NA	NA	Control	Congruent first	61.6	59.4	-2.2
14388772	707.4	965.2	414.9568652	-0.621269394	Female	Strongly liberal	white	us	23	0.61	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	4	1	44	40	26	33	9	21	12	11	They all committed terrible acts.	Admired individuals were black.	1	1	2	2	Experimental	Incongruent first	29.4	10.8	-18.6
14388807	762.85	798.825	288.1822315	-0.124834206	Male	Moderately liberal	white	us	25	0.06	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	100	100	1	0	2	0	-1	1	0	0	NA	NA	NA	NA	NA	NA	Control	Incongruent first	20.6	20	-0.6
14389005	521.8	544.05	128.7393378	0.172829847	Female	Slightly conservative	white	us	18	-0.27	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	-13	-5	48	1	0	1	55	-1	2	-8	Most of them were murderers/criminals	No	1	1	2	2	Experimental	Congruent first	7.4	8.6	1.2
14389126	913.375	794.8	350.8491036	0.337965806	Female	Slightly liberal	white	us	35	-0.33	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	-7	2	1	-1	-7	-6	-2	1	0	2	"The white individuals were people who did bad things, the black individuals were famous for good or pleasurable things"	yes	1	1	2	2	Experimental	Incongruent first	-4	0.6	4.6
14389220	1632.75	1590.725	1087.121513	-0.038657132	Female	Strongly liberal	white	us	26	0.04	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	85	83	90	79	65	94	95	-1	91	1	the majority of white people were very high profile criminals vs the black people were very high profile public figures	Famous admired were black people vs Famous disliked were white	1	1	2	2	Experimental	Congruent first	82.6	53.8	-28.8
14389261	1203.675	917.125	470.4521822	0.609094847	Female	Neutral	white	us	53	-0.59	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	-14	-1	93	69	36	27	17	57	67	-1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	42.2	27.8	-14.4
14389264	779.575	825.45	231.2255731	0.198399335	Male	Neutral	white	us	39	-0.19	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	44	100	1	1	2	0	0	1	0	0	NA	NA	NA	NA	NA	NA	Control	Congruent first	9.6	20.2	10.6
14389267	977.1	1149.85	973.5246543	0.177447997	Female	Moderately liberal	white	us	57	-0.18	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	3	2	-4	-4	-3	-3	0	-6	-7	-3	All the white individuals were bad individuals / criminals; all the black individuals were good individuals / heroes	Black - admired; white - disliked	1	1	2	2	Experimental	Congruent first	-2.2	-2.8	-0.6
14389563	1064.825	729.65	435.9123778	0.768904525	Male	Slightly conservative	white	us	19	-0.74	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	45	73	-1	1	36	37	15	45	25	17	NA	NA	NA	NA	NA	NA	Control	Incongruent first	23.6	35	11.4
14389653	1069.25	1305.775	1177.982721	0.200788174	Female	Moderately liberal	white	us	30	-0.17	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	-1	2	50	50	0	-2	-1	-1	-53	36	NA	NA	NA	NA	NA	NA	Control	Congruent first	19.4	-3.4	-22.8
14390239	1083.15	901	534.6166916	0.340711397	Female	Neutral	white	us	45	-0.34	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	99	98	99	99	98	98	98	97	100	100	NA	NA	NA	NA	NA	NA	Control	Incongruent first	98.6	98.6	0
14390259	1429.125	859.2	461.3779977	1.235266967	Male	Strongly liberal	white	us	74	-1.13	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	93	86	95	-6	95	89	96	0	-5	92	NA	NA	NA	NA	NA	NA	Control	Incongruent first	73.2	53.8	-19.4
14390541	3376.1	2305.897436	1930.375896	-0.554401123	Male	Strongly conservative	white	us	69	0.52	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	22	22	-1	28	-1	-1	-1	31	0	-2	They were positive figures	"Admired individuals were black, disliked individuals were white"	1	1	2	2	Experimental	Congruent first	9.4	10	0.6
14390682	1040.875	855.325	323.9510277	0.572771759	Female	Slightly conservative	white	us	54	-0.55	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	90	83	22	78	21	24	-2	49	12	-2	NA	NA	NA	NA	NA	NA	Control	Incongruent first	47	28	-19
14390714	784.875	781.675	408.5430419	-0.007832712	Male	Moderately conservative	white	us	34	0.01	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	39	25	-2	0	1	0	86	-36	-70	-31	The black individuals were famous for good things while the white individuals were criminals	"Disliked white, liked black"	1	1	2	2	Experimental	Congruent first	7.6	-5.2	-12.8
14390800	668.725	695.4	195.2273808	0.136635547	Female	Moderately liberal	white	us	28	-0.14	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	100	99	98	98	97	99	97	100	66	100	NA	NA	NA	NA	NA	NA	Control	Congruent first	98.4	92.4	-6
14390976	1241.2	1307.225	1370.779467	0.048166026	Male	Neutral	white	us	41	-0.05	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	100	100	100	81	84	76	100	89	100	100	NA	NA	NA	NA	NA	NA	Control	Congruent first	88.2	97.8	9.6
14391162	1403.325	1014.7	904.499113	-0.429657691	Male	Moderately conservative	white	us	54	0.42	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	4	10	5	7	5	1	11	9	9	7	NA	NA	NA	NA	NA	NA	Control	Congruent first	4.4	9.2	4.8
14391278	760.55	921.975	530.367576	-0.304364383	Male	Slightly conservative	white	us	36	0.3	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	-3	-7	1	-7	-5	-4	-5	-5	-3	-5	NA	NA	NA	NA	NA	NA	Control	Incongruent first	-3.6	-5	-1.4
14391289	854.7	785.725	185.5031948	-0.37182648	Female	Moderately liberal	white	us	44	0.36	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	1	2	1	-1	0	-1	-1	-3	-1	-2	idk	african americans were adorned stars and caucasions were criminals	1	1	2	2	Experimental	Congruent first	0	-1	-1
14391315	731.075	840.425	373.924026	-0.292439085	Female	Slightly liberal	white	us	24	0.29	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	9	5	37	0	-1	-1	40	-2	-1	-3	NA	NA	NA	NA	NA	NA	Control	Incongruent first	8.8	7.8	-1
14391426	820.775	1244.225	526.7443355	0.803900434	Female	Moderately liberal	white	us	31	-0.78	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	-3	93	-35	35	-3	-1	91	62	10	87	What they did successfully vs what the whites did wrong	color of skin	1	1	2	2	Experimental	Congruent first	-1.4	68.6	70
14391458	873.65	1203.6	484.9492568	0.680380463	Male	Strongly conservative	white	us	44	-0.66	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	88	89	0	-1	0	-1	93	0	0	0	They were all criminals	All liked were black all disliked were white	1	1	2	2	Experimental	Congruent first	17.2	36.4	19.2
14391477	715.925	1452.8	832.2891453	0.885359378	Female	Neutral	white	us	48	-0.86	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	1	-3	0	-2	1	69	0	0	-2	3	no	no	2	4	4	1	Experimental	Congruent first	13.8	-0.4	-14.2
14391511	1299.525	946.825	575.2473497	0.613127553	Female	Moderately liberal	white	us	36	-0.58	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	-16	24	0	-15	-13	-12	0	9	-13	11	The white famous Americans were all criminals.	I did not.	1	1	2	3	Experimental	Incongruent first	-11.2	6.2	17.4
14391515	774.6	934.5	315.4852762	0.506838233	Female	Moderately conservative	white	us	48	-0.49	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	28	28	42	43	43	36	68	97	77	72	NA	NA	NA	NA	NA	NA	Control	Congruent first	38.4	68.4	30
14391529	1056.5	948.325	460.7921548	0.234758771	Female	Moderately conservative	white	us	69	-0.23	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	-3	-5	-2	-3	0	-1	-3	-1	0	-1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	-1.8	-2	-0.2
14391664	1558.820513	1047.075	1026.674669	-0.498449536	Male	Moderately conservative	white	us	50	0.5	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	3	6	2	0	-3	0	1	0	-2	-1	NA	NA	NA	NA	NA	NA	Control	Congruent first	0.4	0.8	0.4
14391733	903.125	1221.325	1022.869332	-0.311085678	Male	Slightly liberal	white	us	29	0.31	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	-28	25	-1	-1	-18	-2	0	-1	-4	-4	NA	NA	2	1	2	3	Experimental	Incongruent first	-10	3.2	13.2
14391742	966.25	892.85	715.9096701	0.102526901	Female	Moderately liberal	white	us	26	-0.08	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	82	86	85	99	93	81	81	82	91	87	NA	NA	NA	NA	NA	NA	Control	Incongruent first	88	85.4	-2.6
14391760	1278.725	1139.6	1024.253571	0.135830622	Female	Moderately conservative	white	us	34	-0.13	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	-1	-1	1	1	0	-1	-1	0	-1	0	NA	NA	NA	NA	NA	NA	Control	Incongruent first	0	-0.6	-0.6
14391763	650.425	1219	737.4133924	0.771039699	Female	Strongly conservative	white	us	21	-0.77	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	81	93	85	73	44	73	79	56	47	27	NA	NA	NA	NA	NA	NA	Control	Congruent first	71.2	60.4	-10.8
14391820	833.75	749.325	311.9388509	-0.270645993	Female	Moderately liberal	white	us	21	0.26	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	42	43	0	0	0	46	0	0	0	46	The white people committed crimes and the people of color accomplished great/cool things.	"In this particular group of individuals, the people of color are admired and the white people are disliked. Also they were all men, which I didn't notice until right now."	1	1	2	3	Experimental	Congruent first	17.6	17.8	0.2
14391912	1762	1391.575	1086.842968	-0.340826606	Male	Strongly liberal	white	us	54	0.34	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	26	0	0	44	-1	-2	-1	-21	-2	-1	"whites were criminal, african americans were famous for achievements in arts, sports, and politics."	yes	1	1	2	2	Experimental	Congruent first	13.4	-5	-18.4
14392098	1084.725	916.85	731.1649054	-0.229599368	Female	Slightly conservative	white	us	43	0.23	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	-2	51	58	54	46	2	36	51	-1	39	a lot of bad behavior	I felt like I knew most of the equally	1	1	2	2	Experimental	Congruent first	31.6	35.2	3.6
14392152	1585.875	2665.15	1814.84286	-0.594693361	Male	Strongly liberal	white	us	27	0.58	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	60	-35	99	74	97	68	-1	-30	-72	-25	mostly entertainment or sports	yes	1	1	2	3	Experimental	Incongruent first	79.6	-32.6	-112.2
14392273	709.325	913.475	365.9288026	0.557895412	Female	Moderately liberal	white	us	23	-0.55	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	-24	38	82	-11	0	-1	46	-48	-1	-2	NA	NA	NA	NA	NA	NA	Control	Congruent first	9.2	6.6	-2.6
14392508	1046.775	610.675	382.8875955	1.13897657	Male	Slightly conservative	white	us	19	-1.11	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	8	13	0	2	36	35	-1	14	-1	23	NA	NA	NA	NA	NA	NA	Control	Incongruent first	16.2	9.6	-6.6
14392639	1548.725	1315.075	887.0699971	0.263395223	Male	NA	white	us	41	-0.26	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	0	0	-1	1	0	3	-3	0	-2	-2	white were criminals and black were famous entertainment or civil rights leaders	"admired were black, disliked were white"	1	1	2	2	Experimental	Incongruent first	0.6	-1.4	-2
14392719	891.625	1003.225	407.8585252	0.273624292	Female	Moderately liberal	white	us	35	-0.26	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	3	-1	0	-1	-6	0	0	-2	0	-1	The white men were all murderers and serial killers.  The black men were leaders and entertainers.	"The black men were liked, the white men were disliked."	1	1	2	2	Experimental	Congruent first	-0.8	-0.8	0
14392726	1530.25	1577.125	733.4060404	-0.063914118	Female	Neutral	white	us	57	0.06	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	-4	-1	0	0	0	-1	-3	0	-2	-1	"all white subjects were bad, all black subject were good"	racial difference in this example	1	1	2	2	Experimental	Incongruent first	-1	-1.4	-0.4
14392771	988.975	853.375	316.0886663	-0.428993553	Female	Moderately liberal	white	us	60	0.43	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	-4	-4	0	-1	-1	2	1	0	1	0	yes the white ones were killers	they were successful	1	1	2	2	Experimental	Congruent first	-0.8	-0.4	0.4
14392849	878.425	1520.075	701.0164862	0.915313709	Female	Neutral	white	us	61	-0.89	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	45	41	68	49	52	52	61	54	56	62	I think many of the white people where convicted felons.	generally white americans	1	1	2	2	Experimental	Congruent first	53.2	54.8	1.6
14393027	794.825	814.65	574.9921902	0.034478729	Female	Moderately liberal	white	us	39	-0.11	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	86	23	59	73	60	47	56	-1	3	-2	They all committed crimes	No	2	1	2	3	Experimental	Congruent first	65	15.8	-49.2
14393146	702.075	1346.125	675.413621	0.953563831	Female	Slightly conservative	white	us	24	-0.93	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	-2	2	52	0	-14	-6	67	7	15	17	no	whites were more of the criminals	1	1	2	2	Experimental	Congruent first	6	21.6	15.6
14393161	693.5	1208.625	829.9336003	0.620682184	Female	Slightly conservative	white	us	18	-0.59	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	100	100	99	-2	99	100	100	-1	100	100	NA	NA	NA	NA	NA	NA	Control	Congruent first	79.2	79.8	0.6
14393171	695.6	764.725	205.1352406	0.336972818	Female	Strongly liberal	white	us	36	-0.33	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	100	53	65	65	62	63	-26	-41	-26	-18	NA	NA	NA	NA	NA	NA	Control	Congruent first	71	-11.6	-82.6
14393198	720.25	1058.4	643.1257683	0.525791403	Female	Slightly conservative	white	us	39	-0.52	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	0	-3	-1	-2	-2	-1	-1	-1	-1	-1	The famous Americans who were white were known for negative crimes/actions while the famous Americans who were black were known for positive change/positions.	The famous black Americans were known for positive things the famous white Americans were known for negative things.	1	1	2	3	Experimental	Congruent first	-1.2	-1.4	-0.2
14393256	557.625	664.725	252.4690118	0.424210477	Female	Moderately liberal	white	us	30	-0.48	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	8	-12	16	-1	-1	0	-15	0	-2	-12	NA	NA	NA	NA	NA	NA	Control	Congruent first	4.4	-8.2	-12.6
14393277	711.275	758.05	364.717055	0.128250103	Male	Strongly liberal	white	us	23	-0.19	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	74	74	0	97	0	95	-1	-1	14	-1	NA	NA	NA	NA	NA	NA	Control	Congruent first	53.2	17	-36.2
14393290	1497.975	1655.425	882.5896361	0.178395478	Male	Strongly liberal	white	us	77	-0.18	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	45	41	40	63	67	55	49	53	60	65	NA	NA	NA	NA	NA	NA	Control	Congruent first	54	53.6	-0.4
14393393	1132.025	1302.8	706.031227	0.241880236	Male	Slightly conservative	white	us	42	-0.24	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	1	1	1	1	-1	0	-1	1	0	0	NA	NA	NA	NA	NA	NA	Control	Congruent first	0.4	0.2	-0.2
14393749	668.825	991.25	363.0624818	0.88807028	Female	Slightly liberal	white	us	38	-0.87	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	57	46	1	2	1	2	-1	0	-1	-1	NA	NA	NA	NA	NA	NA	Control	Congruent first	12.6	8.6	-4
14393895	1468.282051	1984.55	1301.475027	0.396679105	Male	Neutral	white	us	76	-0.39	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	45	45	21	35	27	19	13	4	13	-9	NA	yes the famous were black	2	1	2	1	Experimental	Congruent first	29.4	13.2	-16.2
14393980	712.825	662.9	221.1621631	-0.225739337	Female	Moderately liberal	white	us	52	0.22	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	100	100	98	100	-1	-1	100	-2	0	1	The white people we all criminals and the black people are all famous	criminals vs celebrities	1	1	2	2	Experimental	Congruent first	59.2	39.8	-19.4
14394038	779.95	729.9	283.8230762	0.17634225	Male	Moderately liberal	white	us	36	-0.14	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	100	97	3	-1	2	-1	-2	-2	-2	-1	Yes.	Yes.	1	1	2	2	Experimental	Incongruent first	20.6	18	-2.6
14394069	735.9	1100.775	443.7894342	0.822180457	Female	Neutral	white	us	61	-0.81	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	65	25	1	2	1	10	5	-1	4	1	mostly bad people	WHITE FAMOUS FOR BAD STUFF BLACKS FOR THE CONTRIBUTIONS OR HAPPY STUFF	1	1	2	2	Experimental	Congruent first	15.8	6.8	-9
14394075	787.625	1546.3	1034.172358	0.733605954	Female	Neutral	white	us	29	-0.73	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	2	7	98	-1	2	-1	97	-1	-2	0	They were mostly criminals	"Disliked were white, liked were black"	1	1	2	2	Experimental	Congruent first	20	20.2	0.2
14394169	1876.15	1180.425	1185.146941	0.587036912	Female	Slightly conservative	white	us	64	-0.59	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	81	89	77	93	72	90	71	82	96	91	NA	NA	NA	NA	NA	NA	Control	Incongruent first	82.6	85.8	3.2
14394176	872.975	824.575	538.3986565	0.089896212	Female	Neutral	white	us	25	-0.09	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	100	99	98	98	100	100	98	97	99	99	no	NA	1	1	4	3	Experimental	Incongruent first	99.2	98.4	-0.8
14394208	762.55	827.1	430.7594346	0.149851622	Female	Strongly liberal	white	us	16	-0.13	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	100	45	100	100	100	100	100	-17	65	NA	NA	NA	NA	NA	NA	NA	Control	Congruent first	100	48.25	-51.75
14394360	768.875	1314.275	557.6367806	-0.978056002	Female	Strongly liberal	white	us	25	0.96	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	-1	1	5	-1	13	14	-2	0	-8	-29	NA	NA	NA	NA	NA	NA	Control	Incongruent first	6	-7.6	-13.6
14395117	1144.4	950.825	253.3199055	0.764152346	Female	Slightly conservative	white	us	58	-0.7	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	78	87	47	45	50	45	33	30	24	94	NA	NA	NA	NA	NA	NA	Control	Incongruent first	53	53.6	0.6
14395382	904.5	1449.5	884.7906568	0.615964913	Female	Neutral	white	us	69	-0.61	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	96	91	1	3	4	-1	2	5	2	1	NA	NA	NA	NA	NA	NA	Control	Congruent first	20.6	20.2	-0.4
14395539	851.1	855.975	228.4126814	-0.021342948	Male	Moderately liberal	white	us	55	0.02	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	83	83	50	90	87	87	51	78	82	79	NA	NA	NA	NA	NA	NA	Control	Incongruent first	79.4	74.6	-4.8
14395555	728.7179487	939.725	553.0788822	0.381513484	Male	Strongly liberal	white	us	55	-0.38	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	62	52	31	51	67	29	64	-1	3	19	NA	NA	NA	NA	NA	NA	Control	Congruent first	48	27.4	-20.6
14395657	917.8205128	938.9	352.0462118	-0.059877046	Female	Moderately liberal	white	us	63	0.06	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	100	21	1	1	1	-1	-1	-1	-1	-2	NA	NA	NA	NA	NA	NA	Control	Incongruent first	20.4	3.2	-17.2
14395787	832.35	847.1	351.5440796	-0.041957754	Male	Slightly liberal	white	us	40	0.04	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	6	7	100	100	1	1	100	0	0	0	NA	NA	NA	NA	NA	NA	Control	Incongruent first	41.6	21.4	-20.2
14395803	1110.625	951.7	1013.420158	-0.156820445	Male	Moderately liberal	white	us	69	0.16	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	57	56	3	2	1	3	1	1	50	61	"White people were criminals and negative, Black people were stars and good/positive"	"Admired individuals are more positive, good looking, present themselves well, those who are disliked have a negative aura about them"	1	1	2	3	Experimental	Congruent first	13.2	33.8	20.6
14395817	545.475	1000.4	438.4913244	1.037477767	Male	NA	white	us	17	-0.99	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	66	43	19	26	22	16	10	65	34	17	NA	NA	NA	NA	NA	NA	Control	Congruent first	29.8	33.8	4
14395956	900.575	583.1	341.6118696	0.929344172	Female	Slightly conservative	white	us	17	-0.9	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	2	46	36	40	14	19	39	39	13	46	"yes. the white guys were all serial killers and bad people, but the black people were all civil rights leaders and good people."	"blacks were liked, whites were not"	1	1	2	2	Experimental	Incongruent first	22.2	36.6	14.4
